AirExchangeRate,AttenuationGroundwater,AttenuationSubslab,Peclet,Contaminated,SubslabConcentration,RelativeAirEntryRate,EntryRate,Gravel,Pathway,IndoorConcentration,IndoorOutdoorPressure,logIndoorConcentration,logAttenuationSubslab,logAttenuationGroundwater,logSubslabConcentration
0.9,3.3775987319402363e-07,4.641923062028714e-06,-1.6902279850207025,Yes,0.0005062205675500697,-0.004448734143869832,0.8820396432538018,Yes,Yes,17.884442704801987,4,1.2524754116921346,-5.333302062073399,-6.4713919470845775,-3.2956602135988637
0.9,2.933791330290053e-07,4.384701672420533e-06,-2.112784981275853,Yes,0.00046549909630755614,-0.0055609176798372024,0.7661420031572651,Yes,Yes,15.534474968338444,5,1.191296579624681,-5.358059949944247,-6.5325707791520315,-3.332081157795469
1.1,4.5327092187165414e-05,6.353576155369488e-05,2.1127849812759387,Yes,0.004963285879431864,0.00556091767983743,144.67319975930744,Yes,Yes,2400.07723691608,-5,3.380225217972737,-4.196981760161029,-4.343642140803976,-2.3042307092306307
1.1,3.5920596150164514e-05,5.442332172247971e-05,1.6902279850206652,Yes,0.0045918549596100046,0.0044487341438697375,114.64992196824923,Yes,Yes,1902.0016726525564,-4,3.2792108945275023,-4.2642149546231884,-4.44465646424921,-2.338011838213706
1.1,2.6591523026569862e-05,4.490591307797208e-05,1.2676709887654938,Yes,0.00411973567442938,0.0033365506079023077,84.87375953528448,Yes,Yes,1408.0256648157886,-3,3.14861057098954,-4.347696468616889,-4.575256787787173,-2.385130647757968
1.1,1.7396148921858055e-05,3.467147469280244e-05,0.8451139925103514,Yes,0.003490683508569039,0.0022243670719349178,55.52433228282919,Yes,Yes,921.1290427577004,-2,2.9643204756168924,-4.460027685966154,-4.75954688315982,-2.45708952578135
1.1,8.486114613119208e-06,2.283726412701746e-05,0.4225569962551767,Yes,0.002585202038126151,0.0011121835359674623,27.08564117756938,Yes,Yes,449.3412114041462,-1,2.6525762518105487,-4.641355925194469,-5.0712911069661635,-2.587505510359379
1.1,4.669268606056693e-07,4.7623641953417695e-06,-0.4225569962551644,Yes,0.0006821123693099753,-0.0011121835359674266,1.4903184766067532,Yes,Yes,24.723856646636484,1,1.3931162168096427,-5.32217739557976,-6.3307511419670695,-3.1661440749749943
1.1,3.8221574899501773e-07,4.3480369297152805e-06,-0.8451139925103508,Yes,0.0006115683833211765,-0.002224367071934919,1.2199409390123377,Yes,Yes,20.23838888596352,2,1.3061759367356771,-5.361706775923495,-6.4176914220410355,-3.2135549747052248
1.1,3.221738809102541e-07,4.044631318001968e-06,-1.2676709887655029,Yes,0.0005541675094498772,-0.0033365506079023363,1.0283017061341158,Yes,Yes,17.059161763757707,3,1.2319576874224558,-5.393121059677095,-6.491909671354256,-3.256358940264846
1.1,2.7634898715877753e-07,3.797937050751744e-06,-1.6902279850206374,Yes,0.0005062205675499961,-0.00444873414386966,0.8820396432539013,Yes,Yes,14.632725849385086,4,1.1653252359732833,-5.420452237792187,-6.55854212280343,-3.295660213598927
1.1,2.4003747247824233e-07,3.587483186524809e-06,-2.1127849812759094,Yes,0.000465499096307629,-0.00556091767983739,0.7661420031571534,Yes,Yes,12.710024974093251,5,1.104146403905718,-5.4452101256632774,-6.619720954870995,-3.3320811577954013
1.3,3.8353693389139946e-05,5.3761029006974376e-05,2.1127849812759067,Yes,0.004963285879431697,0.0055609176798373594,144.6731997593073,Yes,Yes,2030.834585082836,-5,3.307674550824125,-4.269532427309627,-4.416192807952587,-2.3042307092306453
1.3,3.0394350588600744e-05,4.605050299594275e-05,1.6902279850206396,Yes,0.004591854959610166,0.004448734143869671,114.64992196824892,Yes,Yes,1609.386030706009,-4,3.2066602273788907,-4.336765621771816,-4.5172071313978215,-2.3380118382136907
1.3,2.250051948402062e-05,3.799731106597646e-05,1.267670988765493,Yes,0.004119735674429365,0.003336550607902325,84.87375953528448,Yes,Yes,1191.406331767204,-3,3.0760599038409273,-4.4202471357655,-4.647807454935785,-2.3851306477579692
1.3,1.4719818318495307e-05,2.933740166314153e-05,0.8451139925103436,Yes,0.0034906835085689266,0.0022243670719349013,55.524332282829334,Yes,Yes,779.4168823334403,-2,2.8917698084682817,-4.532578353114751,-4.832097550308431,-2.457089525781364
1.3,7.180558518793187e-06,1.932383887670688e-05,0.4225569962551664,Yes,0.0025852020381261828,0.0011121835359674316,27.08564117756937,Yes,Yes,380.2117942650474,-1,2.580025584661938,-4.713906592343085,-5.143841774114775,-2.5875055103593736
1.3,3.950919589740239e-07,4.0296927806736514e-06,-0.4225569962551749,Yes,0.0006821123693099944,-0.0011121835359674571,1.4903184766067386,Yes,Yes,20.920186393307592,1,1.3205655496610267,-5.394728062728388,-6.4033018091156855,-3.1661440749749823
1.3,3.234133260727079e-07,3.679108171297557e-06,-0.8451139925103355,Yes,0.0006115683833211757,-0.002224367071934876,1.2199409390123408,Yes,Yes,17.124790595815313,2,1.233625269587066,-5.434257443072106,-6.490242089189646,-3.213554974705225
1.3,2.7260866846252927e-07,3.422380346001862e-06,-1.2676709887654882,Yes,0.0005541675094498589,-0.003336550607902297,1.0283017061341388,Yes,Yes,14.434675338564565,3,1.1594070202738547,-5.465671726825682,-6.564460338502858,-3.2563589402648603
1.3,2.3383375836510397e-07,3.213639042943112e-06,-1.6902279850206643,Yes,0.0005062205675500684,-0.004448734143869737,0.8820396432538434,Yes,Yes,12.381537257171171,4,1.0927745688246426,-5.493002904940889,-6.63109278995207,-3.2956602135988646
1.3,2.031086305585129e-07,3.0355626962902007e-06,-2.1127849812759085,Yes,0.000465499096307633,-0.0055609176798373395,0.7661420031571544,Yes,Yes,10.754636516540453,5,1.0315957367571067,-5.517760792811893,-6.6922716220196055,-3.3320811577953977
1.5,3.3239867603921145e-05,4.659289180603901e-05,2.112784981275853,Yes,0.004963285879432257,0.005560917679837206,144.6731997593066,Yes,Yes,1760.056640405117,-5,3.245526644075279,-4.331680334058522,-4.478340714701434,-2.3042307092305965
1.5,2.634177051012065e-05,3.991043592982229e-05,1.6902279850206663,Yes,0.004591854959609563,0.004448734143869752,114.64992196824969,Yes,Yes,1394.8012266118747,-4,3.1445123206300463,-4.398913528520603,-4.579355038146666,-2.3380118382137476
1.5,1.950045021948455e-05,3.293100292384609e-05,1.2676709887655029,Yes,0.004119735674429389,0.0033365506079023363,84.87375953528448,Yes,Yes,1032.5521541982441,-3,3.0139119970920834,-4.482395042514347,-4.709955361684629,-2.385130647757967
1.5,1.2757175876029186e-05,2.542574810805344e-05,0.8451139925103112,Yes,0.0034906835085692554,0.0022243670719348137,55.524332282828986,Yes,Yes,675.4946313556442,-2,2.8296219017194346,-4.59472625986364,-4.894245457057278,-2.4570895257813232
1.5,6.223150716287435e-06,1.6747327026479858e-05,0.4225569962551718,Yes,0.0025852020381260978,0.0011121835359674485,27.085641177569407,Yes,Yes,329.5168883630414,-1,2.517877677913094,-4.776054499091916,-5.205989680863619,-2.587505510359388
1.5,3.424130311108216e-07,3.4924004099171816e-06,-0.4225569962551705,Yes,0.0006821123693099929,-0.0011121835359674435,1.49031847660674,Yes,Yes,18.130828207533288,1,1.2584176429121834,-5.45687596947723,-6.465449715864529,-3.166144074974983
1.5,2.802915492630158e-07,3.1885604151246485e-06,-0.8451139925103364,Yes,0.0006115683833211615,-0.0022243670719348818,1.2199409390123523,Yes,Yes,14.841485183040055,2,1.171477362838225,-5.496405349820937,-6.552389995938488,-3.2135549747052354
1.5,2.3626084600084862e-07,2.9660629665346955e-06,-1.2676709887655109,Yes,0.0005541675094498822,-0.003336550607902367,1.0283017061340916,Yes,Yes,12.510051960088756,3,1.0972591135249916,-5.5278196335745635,-6.626608245251721,-3.256358940264842
1.5,2.0265592391641558e-07,2.785153837217352e-06,-1.6902279850207051,Yes,0.0005062205675500508,-0.004448734143869843,0.8820396432538099,Yes,Yes,10.73066562288127,4,1.0306266620757816,-5.555150811689735,-6.693240696700931,-3.2956602135988797
1.5,1.76027479817395e-07,2.6308210034519593e-06,-2.112784981275874,Yes,0.0004654990963075983,-0.005560917679837258,0.7661420031572315,Yes,Yes,9.320684981002632,5,0.9694478300083046,-5.579908699560662,-6.754419528768408,-3.3320811577954297
0.1,4.939230042741583e-06,2.138418881069784e-05,0.013278134386992409,Yes,0.0016069269883600091,3.494847460686285e-05,1.4331669892018986,No,Yes,261.53307043227403,-5,2.4175266125079484,-4.669907219651716,-5.306340746268765,-2.7940038552047324
0.1,4.861103081179438e-06,2.1078829148756453e-05,0.010622507509593822,Yes,0.0016044198193843672,2.7958779685490367e-05,1.4104976700350242,No,Yes,257.39623453597505,-4,2.410602189296381,-4.6761535162467975,-5.3132651694803315,-2.794681981821218
0.1,4.783470824970323e-06,2.0775544412138675e-05,0.007966880632195392,Yes,0.001601844623322196,2.0969084764117727e-05,1.3879718945733863,No,Yes,253.2855933722188,-3,2.4036104882631784,-4.682447586937842,-5.320256870513535,-2.795379612163377
0.1,4.706338492693051e-06,2.04744382819802e-05,0.005311253754796914,Yes,0.001599192835082058,1.3979389842745187e-05,1.365591177039823,No,Yes,249.20142326564084,-2,2.3965505183829947,-4.688788004311513,-5.327316840393718,-2.7960991646698896
0.1,4.629760558714822e-06,2.0175908911030914e-05,0.002655626877398457,Yes,0.0015964491637859065,6.989694921372592e-06,1.3433713237166898,No,Yes,245.14660864324472,-1,2.3894258895964224,-4.695166891492938,-5.33444146918029,-2.796844906275037
0.1,4.484665569967056e-06,1.961989265472487e-05,-0.002655626877398457,Yes,0.001590241587915746,-6.9896949213725936e-06,1.3012705617816396,No,Yes,237.46380432290246,1,2.3755974211995863,-4.70730337308187,-5.348269937577126,-2.798536893082941
0.1,4.416276258309663e-06,1.936281668006725e-05,-0.005311253754796914,Yes,0.0015867823837698472,-1.3979389842745184e-05,1.281426719111133,No,Yes,233.8425786444606,2,2.3689235914568267,-4.713031466261476,-5.354943767319886,-2.799482629646094
0.1,4.3486072550299756e-06,1.9108800717409594e-05,-0.007966880632195392,Yes,0.0015832388064262635,-2.0969084764117717e-05,1.2617918811194926,No,Yes,230.2594934170705,3,2.362217544856527,-4.718766568735417,-5.361649813920185,-2.8004535737724523
0.1,4.2816291293131615e-06,1.8857485183552364e-05,-0.010622507509593822,Yes,0.0015796284341293304,-2.7958779685490367e-05,1.2423575081615092,No,Yes,226.71299027408375,4,2.3554764051848442,-4.724516224839857,-5.368390953591868,-2.801445057339695
0.1,4.215354974108114e-06,1.8608788840932458e-05,-0.013278134386992407,Yes,0.001575961907255906,-3.494847460686286e-05,1.2231273992872076,No,Yes,223.20376248937015,5,2.348701511119481,-4.730281892146869,-5.3751658476572315,-2.8024542840980473
0.3,1.646410014247194e-06,7.1280629368992794e-06,0.013278134386992413,Yes,0.0016069269883600091,3.494847460686285e-05,1.4331669892018983,No,Yes,87.17769014409134,-5,1.9404053577882858,-5.147028474371378,-5.783462000988427,-2.7940038552047324
0.3,1.6203676937264794e-06,7.026276382918816e-06,0.010622507509593824,Yes,0.0016044198193843672,2.7958779685490367e-05,1.4104976700350238,No,Yes,85.798744845325,-4,1.9334809345767188,-5.15327477096646,-5.790386424199994,-2.794681981821218
0.3,1.594490274990107e-06,6.925181470712888e-06,0.007966880632195389,Yes,0.001601844623322196,2.0969084764117734e-05,1.387971894573386,No,Yes,84.42853112407289,-3,1.9264892335435155,-5.159568841657505,-5.797378125233197,-2.795379612163377
0.3,1.5687794975643503e-06,6.8248127606600665e-06,0.005311253754796912,Yes,0.0015991928350820586,1.3979389842745187e-05,1.365591177039823,No,Yes,83.06714108854693,-2,1.919429263663332,-5.165909259031175,-5.8044380951133805,-2.7960991646698896
0.3,1.543253519571606e-06,6.725302970343634e-06,0.002655626877398457,Yes,0.0015964491637859065,6.9896949213725936e-06,1.3433713237166889,No,Yes,81.71553621441484,-1,1.9123046348767598,-5.1722881462126,-5.811562723899953,-2.796844906275037
0.3,1.4948885233223516e-06,6.539964218241622e-06,-0.002655626877398457,Yes,0.001590241587915746,-6.9896949213725936e-06,1.3012705617816391,No,Yes,79.15460144096747,1,1.8984761664799237,-5.1844246278015325,-5.825391192296789,-2.798536893082941
0.3,1.4720920861032209e-06,6.4542722266890825e-06,-0.005311253754796912,Yes,0.0015867823837698472,-1.3979389842745187e-05,1.281426719111133,No,Yes,77.94752621482016,2,1.8918023367371641,-5.190152720981138,-5.832065022039548,-2.799482629646094
0.3,1.449535751676659e-06,6.369600239136537e-06,-0.007966880632195392,Yes,0.001583238806426263,-2.096908476411773e-05,1.2617918811194928,No,Yes,76.75316447235689,3,1.8850962901368649,-5.195887823455079,-5.838771068639848,-2.8004535737724527
0.3,1.4272097097710526e-06,6.285828394517452e-06,-0.010622507509593829,Yes,0.0015796284341293304,-2.7958779685490374e-05,1.2423575081615088,No,Yes,75.5709967580279,4,1.8783551504651816,-5.20163747955952,-5.845512208311531,-2.801445057339695
0.3,1.4051183247027048e-06,6.202929613644156e-06,-0.013278134386992416,Yes,0.001575961907255906,-3.494847460686286e-05,1.223127399287208,No,Yes,74.40125416312341,5,1.8715802563998187,-5.207403146866531,-5.852287102376894,-2.8024542840980473
0.5,9.87846008548317e-07,4.276837762139567e-06,0.013278134386992407,Yes,0.0016069269883600096,3.494847460686285e-05,1.4331669892018986,No,Yes,52.30661408645482,-5,1.7185566081719295,-5.368877223987735,-6.0053107506047825,-2.7940038552047324
0.5,9.722206162358879e-07,4.21576582975129e-06,0.010622507509593829,Yes,0.0016044198193843672,2.7958779685490367e-05,1.410497670035025,No,Yes,51.479246907195005,-4,1.7116321849603624,-5.375123520582817,-6.01223517381635,-2.794681981821218
0.5,9.566941649940646e-07,4.155108882427735e-06,0.007966880632195392,Yes,0.001601844623322196,2.0969084764117734e-05,1.387971894573386,No,Yes,50.65711867444377,-3,1.7046404839271596,-5.381417591273861,-6.019226874849553,-2.795379612163377
0.5,9.412676985386093e-07,4.094887656396035e-06,0.005311253754796914,Yes,0.0015991928350820586,1.3979389842745184e-05,1.3655911770398224,No,Yes,49.8402846531281,-2,1.6975805140469753,-5.387758008647532,-6.0262868447297375,-2.7960991646698896
0.5,9.259521117429644e-07,4.035181782206183e-06,0.002655626877398456,Yes,0.0015964491637859065,6.9896949213725936e-06,1.343371323716689,No,Yes,49.02932172864895,-1,1.690455885260404,-5.394136895828956,-6.033411473516309,-2.796844906275037
0.5,8.969331139934109e-07,3.923978530944973e-06,-0.002655626877398456,Yes,0.001590241587915746,-6.989694921372592e-06,1.3012705617816391,No,Yes,47.492760864580475,1,1.6766274168635673,-5.406273377417889,-6.047239941913145,-2.798536893082941
0.5,8.832552516619326e-07,3.872563336013449e-06,-0.005311253754796914,Yes,0.0015867823837698472,-1.3979389842745187e-05,1.2814267191111333,No,Yes,46.7685157288921,2,1.6699535871208078,-5.412001470597495,-6.053913771655905,-2.799482629646094
0.5,8.697214510059952e-07,3.82176014348192e-06,-0.007966880632195389,Yes,0.001583238806426263,-2.096908476411773e-05,1.261791881119493,No,Yes,46.051898683414095,3,1.663247540520508,-5.417736573071436,-6.060619818256204,-2.8004535737724527
0.5,8.563258258626324e-07,3.7714970367104735e-06,-0.010622507509593829,Yes,0.0015796284341293304,-2.7958779685490374e-05,1.242357508161509,No,Yes,45.34259805481678,4,1.6565064008488255,-5.423486229175876,-6.067360957927887,-2.801445057339695
0.5,8.430709948216224e-07,3.7217577681864923e-06,-0.013278134386992409,Yes,0.001575961907255906,-3.494847460686285e-05,1.2231273992872076,No,Yes,44.64075249787402,5,1.6497315067834621,-5.429251896482888,-6.07413585199325,-2.8024542840980473
0.7,7.056042918202263e-07,3.054884115813977e-06,0.013278134386992409,Yes,0.0016069269883600096,3.494847460686285e-05,1.4331669892018986,No,Yes,37.361867204610576,-5,1.5724285724936915,-5.515005259665973,-6.151438786283021,-2.7940038552047324
0.7,6.944432973113487e-07,3.011261306965208e-06,0.010622507509593824,Yes,0.0016044198193843672,2.7958779685490367e-05,1.4104976700350242,No,Yes,36.77089064799645,-4,1.5655041492821244,-5.5212515562610545,-6.158363209494588,-2.794681981821218
0.7,6.833529749957606e-07,2.9679349160198113e-06,0.00796688063219539,Yes,0.001601844623322196,2.0969084764117727e-05,1.3879718945733863,No,Yes,36.18365619603127,-3,1.5585124482489217,-5.527545626952098,-6.165354910527791,-2.795379612163377
0.7,6.723340703847218e-07,2.9249197545686005e-06,0.005311253754796914,Yes,0.001599192835082058,1.3979389842745187e-05,1.365591177039823,No,Yes,35.60020332366297,-2,1.5514524783687378,-5.53388604432577,-6.172414880407975,-2.7960991646698896
0.7,6.613943655306885e-07,2.882272701575844e-06,0.002655626877398457,Yes,0.0015964491637859065,6.9896949213725936e-06,1.3433713237166889,No,Yes,35.02094409189209,-1,1.5443278495821655,-5.540264931507195,-6.179539509194547,-2.796844906275037
0.7,6.406665099952934e-07,2.8028418078178364e-06,-0.002655626877398457,Yes,0.001590241587915746,-6.9896949213725936e-06,1.3012705617816396,No,Yes,33.92340061755748,1,1.5304993811853291,-5.552401413096127,-6.193367977591383,-2.798536893082941
0.7,6.308966083299519e-07,2.766116668581036e-06,-0.005311253754796914,Yes,0.0015867823837698472,-1.3979389842745187e-05,1.281426719111134,No,Yes,33.406082663494374,2,1.5238255514425698,-5.5581295062757325,-6.200041807334142,-2.799482629646094
0.7,6.212296078614253e-07,2.7298286739156573e-06,-0.007966880632195392,Yes,0.0015832388064262635,-2.0969084764117727e-05,1.2617918811194928,No,Yes,32.8942133452958,3,1.5171195048422703,-5.563864608749674,-6.206747853934442,-2.8004535737724523
0.7,6.116613041875944e-07,2.693926454793195e-06,-0.010622507509593824,Yes,0.0015796284341293304,-2.7958779685490367e-05,1.2423575081615097,No,Yes,32.38757003915483,4,1.5103783651705873,-5.569614264854114,-6.213488993606125,-2.801445057339695
0.7,6.021935677297303e-07,2.6583984058474936e-06,-0.013278134386992413,Yes,0.001575961907255906,-3.494847460686285e-05,1.2231273992872074,No,Yes,31.88625178419573,5,1.5036034711052242,-5.575379932161126,-6.220263887671488,-2.8024542840980473
0.9,5.488033380823982e-07,2.3760209789664268e-06,0.01327813438699242,Yes,0.0016069269883600091,3.494847460686286e-05,1.4331669892018983,No,Yes,29.059230048030447,-5,1.4632841030686234,-5.624149729091041,-6.260583255708089,-2.7940038552047324
0.9,5.401225645754932e-07,2.3420921276396047e-06,0.010622507509593829,Yes,0.0016044198193843672,2.7958779685490367e-05,1.4104976700350242,No,Yes,28.599581615108328,-4,1.4563596798570562,-5.630396025686123,-6.267507678919657,-2.794681981821218
0.9,5.314967583300358e-07,2.308393823570964e-06,0.007966880632195392,Yes,0.001601844623322196,2.096908476411773e-05,1.3879718945733863,No,Yes,28.142843708024305,-3,1.4493679788238534,-5.6366900963771664,-6.274499379952859,-2.795379612163377
0.9,5.229264991881167e-07,2.2749375868866887e-06,0.005311253754796912,Yes,0.0015991928350820586,1.3979389842745187e-05,1.3655911770398226,No,Yes,27.68904702951564,-2,1.4423080089436695,-5.643030513750838,-6.281559349833043,-2.7960991646698896
0.9,5.144178398572022e-07,2.2417676567812124e-06,0.002655626877398457,Yes,0.0015964491637859065,6.9896949213725936e-06,1.3433713237166889,No,Yes,27.23851207147164,-1,1.4351833801570977,-5.649409400932262,-6.288683978619615,-2.796844906275037
0.9,4.982961744407837e-07,2.179988072747206e-06,-0.002655626877398457,Yes,0.001590241587915746,-6.9896949213725936e-06,1.3012705617816394,No,Yes,26.38486714698915,1,1.421354911760261,-5.661545882521195,-6.3025124470164515,-2.798536893082941
0.9,4.906973620344071e-07,2.151424075563028e-06,-0.005311253754796912,Yes,0.0015867823837698472,-1.3979389842745184e-05,1.2814267191111337,No,Yes,25.982508738273395,2,1.4146810820175018,-5.667273975700801,-6.309186276759211,-2.799482629646094
0.9,4.831785838922196e-07,2.1232000797121783e-06,-0.00796688063219539,Yes,0.001583238806426263,-2.0969084764117717e-05,1.261791881119493,No,Yes,25.58438815745229,3,1.4079750354172023,-5.673009078174742,-6.315892323359511,-2.8004535737724527
0.9,4.7573656992368423e-07,2.095276131505817e-06,-0.010622507509593829,Yes,0.0015796284341293304,-2.7958779685490367e-05,1.2423575081615097,No,Yes,25.19033225267596,4,1.401233895745519,-5.6787587342791825,-6.322633463031194,-2.801445057339695
0.9,4.683727749009014e-07,2.067643204548051e-06,-0.013278134386992416,Yes,0.001575961907255906,-3.494847460686285e-05,1.2231273992872078,No,Yes,24.80041805437445,5,1.3944590016801561,-5.684524401586193,-6.329408357096557,-2.8024542840980473
1.1,4.4902091297650755e-07,1.9440171646088947e-06,0.013278134386992409,Yes,0.0016069269883600091,3.494847460686286e-05,1.4331669892018983,No,Yes,23.77573367566127,-5,1.376133927349723,-5.711299904809941,-6.347733431426989,-2.7940038552047324
1.1,4.4191846192540367e-07,1.9162571953414958e-06,0.010622507509593824,Yes,0.0016044198193843676,2.7958779685490367e-05,1.4104976700350242,No,Yes,23.39965768508865,-4,1.3692095041381562,-5.717546201405023,-6.354657854638556,-2.7946819818212174
